Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
41991.0,-4.566341567,3.35345148,-4.572027808,3.616119304,-2.493138109,-1.089999713,-5.55143307,0.447783084,-2.424414026,-5.699922283,3.586824183,-6.636229049,-1.128176444,-7.245549595,0.638325536,-6.856810039,-8.851878505,-4.591883227,0.936939859,-0.249127727,2.674465879,-0.02087998,-0.302447084,-0.0863964,-0.51605978,-0.295102234,0.195985146,0.141115103,1.0
111675.0,-1.210475586,-1.186077383,1.115949404,-0.202103251,0.234418371,-1.014536762,0.33838465,0.080020568,0.533067913,-0.973965853,-1.116694628,-0.4052574,-0.846176821,0.166103373,0.747668886,0.459407023,-0.718979812,0.280403573,-0.406154217,0.537181812,0.089917462,-0.479130121,0.692103849,-0.132879982,-0.075115067,-0.610494666,-0.090292023,0.029432421,219.0
27252.0,-25.94243445,14.60199804,-27.36865029,6.378394608,-19.1040334,-4.684806204,-18.26139293,17.05256631,-3.74260501,-8.23372137,4.664836254,-6.52566786,0.923758589,-6.325974612,-0.070223703,-5.838360219,-12.06169571,-4.773348514,0.852969608,1.66730429,1.784315984,-1.917759213,-1.235787439,0.161104732,1.820378041,-0.219359059,1.388785762,0.40680965,99.99
162190.0,2.064106824,-0.006300648,-2.839532307,0.094634762,1.184886335,-0.906391091,0.973284551,-0.453408046,-0.071572644,0.226887697,0.030662059,0.438634524,-0.51781908,1.126039875,-0.663427536,-0.596173011,-0.623084848,0.251130998,0.665916155,-0.171028905,0.309982799,0.975690705,-0.382643187,-0.971962597,0.883221697,0.164851177,-0.089830434,-0.098624957,50.2
31054.0,1.459008118,-1.144242868,0.673747838,-1.305257226,-1.850588686,-0.944948503,-1.130356596,-0.11386369,-1.557237677,1.439961822,-0.633875436,-1.4903316,-0.687534325,-0.132358786,0.890525045,-0.129225145,0.496687014,0.069235814,-0.238819402,-0.357990903,-0.369531448,-0.821023285,0.174704287,0.294864684,0.081689953,-0.408069013,0.031006766,0.030960369,35.0
155288.0,0.189727867,-3.389540139,-1.93483047,0.593070766,-0.310143575,2.111224241,0.396798176,0.383007572,0.827281898,-0.432787456,0.719322833,1.00699121,-0.282058407,0.380588898,0.147765322,-0.24114562,0.112277637,-1.204097022,-0.527651818,1.525508959,0.178944942,-1.305701928,-0.267148101,-0.932573051,-1.100856295,0.133896364,-0.172111115,0.084995705,888.61
142840.0,-3.613850455,-0.922135693,-4.749887364,3.373001328,-0.545207025,-1.171301063,-4.172314571,1.517015943,-1.775832681,-3.754053923,2.731575782,-3.489374647,1.547380089,-4.571267731,-0.517958569,-4.239086531,-9.25063451,-2.434827803,1.987386277,-0.320540973,0.786787019,0.893064859,1.034906567,0.09767108,-1.345551125,-0.788328913,1.055441975,0.099971403,144.8
53518.0,1.137589207,-0.61079377,1.011307552,0.726259158,-1.447219984,-0.558740024,-0.617176254,-0.09310321,-0.518615083,0.65476059,-0.582643057,0.287402358,0.531269218,-0.288475806,0.26264743,-1.550456827,0.041005682,1.292101963,-1.261521282,-0.391846514,-0.175431491,-0.008172727,-0.077196246,0.715494625,0.466138469,-0.251454515,0.067139858,0.050462405,79.0
18895.0,1.24533659,-0.273575908,0.683713454,-0.766522858,-0.472246047,0.190399197,-0.682181603,0.020846197,3.017578572,-1.525662152,0.140249923,-1.459140236,2.661747447,1.080697544,0.745962928,-0.562578635,0.508369384,0.172654155,0.300443135,-0.09220824,-0.172926799,0.05988656,-0.119483106,-0.790592369,0.543437384,-0.647129812,0.086450472,0.020731826,11.85
56703.0,1.197048274,-0.516516872,0.445304982,-0.260483755,-0.645503946,0.126350852,-0.509841837,0.080491812,-1.262008047,0.817987332,1.254330444,0.97009522,0.980227335,0.184030206,0.454508822,-1.150450073,-0.300066524,0.906310411,-0.838663477,-0.371207559,-0.57287279,-1.296547303,0.188383281,-0.340980841,-0.040320349,0.058674681,0.006745386,0.020307553,56.19
85120.0,1.231726574,0.31078254,0.080446394,1.140199555,-0.242848854,-1.100908894,0.32453378,-0.230296275,0.028405302,0.048424898,-0.563229998,-0.367683922,-1.114479508,0.692141702,0.896058917,-0.030175422,-0.295085237,-0.171427671,-0.279415529,-0.194687655,-0.03450019,-0.134093701,-0.091913547,0.352602905,0.686941215,-0.355456981,-0.005839912,0.016490242,16.3
7740.0,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1.0
93853.0,-5.839191619,7.151532354,-12.81676008,7.031114765,-9.651272168,-2.938427258,-11.54320717,4.843626532,-3.494275725,-13.32078887,8.460244449,-17.00328945,0.101556615,-14.09445166,0.747030766,-12.66169572,-18.91249382,-6.626974845,4.008920742,0.055683881,2.462055911,1.054865184,0.530480596,0.472669814,-0.275997968,0.282435025,0.10488602,0.254417097,316.06
21662.0,-18.01856119,10.55860019,-24.66774125,11.78618036,-10.56465657,-2.645681199,-18.02346767,2.693655403,-6.219463628,-12.74476079,9.318137685,-13.37785743,1.021923868,-12.78434589,-0.451145843,-7.551364931,-11.32599687,-4.701252777,0.516317073,1.007703205,-2.319479462,0.908838783,1.352903707,-1.059222338,0.185750942,0.687037384,2.078080584,-1.429517023,1.0
55125.0,-0.391128407,-0.245539891,1.122074297,-1.308725198,-0.63989114,0.008678049,-0.701303619,-0.027315218,-2.628853982,2.051311931,0.57586644,-0.594036626,1.09788035,-0.338340144,0.617523289,-0.756389943,0.53514072,1.016703754,2.133828306,0.065715845,-0.133485329,0.117403427,-0.191747896,-0.488642102,-0.309773632,0.008100441,0.16371613,0.239582023,15.0
58222.0,-1.322789063,1.552768211,-2.276920704,2.992117391,-1.94706392,-0.48028825,-1.362387523,0.953242227,-2.32962886,-3.393553481,3.128439692,-3.570393731,-0.595198191,-3.988415055,0.995905842,-2.843784559,-4.826246116,-0.703883465,2.152214558,0.988493487,0.614968997,-0.195199717,0.590711262,-0.233377664,-0.164285287,-0.277497871,0.428610085,0.246393746,270.0
85285.0,-7.030308144,3.421990905,-9.525071773,5.270891009,-4.024630276,-2.865681618,-6.989194734,3.791550938,-4.622730336,-8.409664876,6.309044006,-8.576761433,0.246746717,-11.53404602,-0.364265139,-5.452494658,-11.88757002,-3.56358481,0.876018768,0.545698041,1.103397745,-0.541854752,0.036943222,-0.355519004,0.353634382,1.042457993,1.359515632,-0.272188101,0.0
167338.0,-1.374424388,2.793184611,-4.346572055,2.40073142,-1.688432714,0.111136093,-0.922037621,-2.149929975,-2.027473756,-4.390841922,1.241958176,-3.9105215,-1.225636299,-4.697996871,0.676108304,-2.077065542,-2.683520898,-0.525949333,0.422342445,0.650195856,-0.870778522,0.50484916,0.137994269,0.368274569,0.103136655,-0.414208828,0.454981585,0.096710964,349.08
123701.0,-2.109310025,2.116421101,0.589708998,-1.846148608,1.07713631,0.305641783,1.419605481,-1.051196757,3.064977841,3.195637946,1.581392383,0.07441009,0.033664149,-3.400887921,0.164625241,0.144287061,-0.79399539,0.606395087,-0.167864163,1.559939844,-0.781345763,-0.585637195,-0.220381092,0.051720413,0.049789227,-0.516884464,-0.870189281,-1.263366586,0.77
66883.0,1.217724275,-0.627781182,1.194283318,0.605758479,-1.290520665,0.380356513,-1.09442609,0.269765577,-0.397719452,0.839999178,0.295282277,0.514006735,-0.125895722,-0.25158256,-0.641571925,-1.070177267,-0.353112664,1.931304838,-0.612779712,-0.524200569,-0.393476783,-0.544247242,0.021442844,-0.060520983,0.293121982,-0.387737532,0.087867776,0.030624215,21.1
145557.0,-3.021869747,-0.833332492,-1.394800855,-0.336336181,0.431524108,-1.29571002,0.123993235,0.494168311,-0.345861753,-0.181469286,0.292179809,0.872068238,0.314264866,1.014246191,-0.379769492,0.775961763,-0.703100207,0.478771293,-0.053388535,-0.65265439,0.196372292,0.88479666,-1.237717091,-0.121138872,-0.702631365,0.66777863,0.821542533,-0.624247179,216.59
154199.0,2.256732177,-0.588982045,-1.573964528,-1.065945507,-0.083182818,-0.809650381,-0.263420904,-0.405068036,-0.750912135,0.828944406,-0.661934625,0.033984979,1.774912558,-0.302225301,0.227889123,0.927619541,-0.073234849,-1.350951555,0.540861408,0.104436413,0.424606812,1.282571742,-0.034517569,0.574734447,0.314461635,0.046390804,-0.034778785,-0.058251678,15.0
61972.0,-0.303047772,1.296828471,0.721236873,0.997836575,-0.18184941,-0.78563764,0.527266599,0.164393881,-0.944826616,-0.428849098,-0.372304501,0.914325395,1.683155264,0.311508881,0.807028048,-0.219357993,-0.132076288,-0.068081457,0.327218465,0.001587532,0.202527354,0.549480526,-0.03281505,0.437121204,-0.073163885,-0.333821188,-0.039586443,-0.013499838,27.22
93904.0,-11.32063311,7.191950143,-13.17908255,9.099551882,-10.09474888,-2.44011507,-14.1843373,4.452502934,-6.241960003,-12.61816269,6.057319305,-15.71760665,0.11781741,-8.653743357,-2.502553776,-11.23136445,-21.58515214,-9.090892061,1.171188733,-0.180934725,1.082235328,-0.3505625,0.483043946,0.661132921,-0.396521512,-0.413315388,-0.997547798,-0.235035883,37.93
42330.0,-0.897612392,-0.639782875,1.718046042,-1.64055556,0.04252636,-0.738403909,-0.33116564,0.123864498,-1.415013208,0.190985618,0.63813963,0.283347753,0.43079378,-0.028923282,-0.264125751,-0.632465068,-0.757324385,1.793701653,-0.988949684,-0.223306551,-0.172235665,-0.349271805,0.096179639,0.023122489,-0.419010784,0.808462558,0.016010187,0.124318058,35.9
36081.0,1.306817095,-0.54189837,0.166025673,-0.632248303,-0.698126565,-0.418271478,-0.424042078,-0.036890674,-1.062217475,0.697322046,1.640254753,0.444013709,0.038401033,0.005155536,-0.714247592,0.361305823,0.714338358,-1.703994014,0.664380155,0.047930123,0.250819484,0.764576641,-0.132647862,0.281171928,0.660827022,-0.06686187,0.003070727,-0.005664944,20.0
150139.0,-6.682831916,-2.714268045,-5.774530457,1.449792375,-0.661836408,-1.14864974,0.849686456,0.433427022,-1.315646389,-2.796331539,-0.448793726,-2.562602408,0.243482527,-1.181669391,0.004372872,-2.30259569,-4.446191869,-1.710463148,0.982728633,-1.928527193,0.220526295,1.187013204,0.335820817,0.215682964,0.803109992,0.044033342,-0.054987628,0.082337093,237.26
114003.0,-1.278865256,0.566725431,0.543100785,-1.233634294,1.961077383,-0.452520723,0.877219493,-0.042497634,-0.171001968,-0.731454565,0.340595004,-0.657633633,-1.698068487,-0.778338615,-0.795488539,0.801151598,-0.18439638,0.57425726,-0.004792414,-0.040671358,-0.47768539,-1.246968282,-0.499126387,-0.033510936,0.60118272,0.210584058,-0.037740948,-0.149132535,7.99
50554.0,-0.798671774,1.185092908,0.904547185,0.694583749,0.219040575,-0.319295358,0.495236344,0.1392686,-0.760213609,0.170546812,0.821998442,0.468321767,-0.057550286,0.573006315,0.358687758,-0.011632706,-0.504569916,0.722749576,0.861540919,-0.081298289,0.202287281,0.578699296,-0.092245021,0.013722852,-0.246466056,-0.380057167,-0.396030194,-0.112900666,4.18
